date,base_currency,quote_currency,rate
2024-04-19,EUR,USD,0.8797133539
2024-04-22,EUR,EUR,1.0000000000
2024-04-22,EUR,GBP,1.1172394966
2024-04-22,EUR,USD,0.8747762537
2024-04-23,EUR,EUR,1.0000000000
2024-04-23,EUR,GBP,1.1128628634
2024-04-23,EUR,USD,0.8823043389
2024-04-24,EUR,EUR,1.0000000000
2024-04-24,EUR,GBP,1.1148328849
2024-04-24,EUR,USD,0.8835643928
2024-04-25,EUR,EUR,1.0000000000
2024-04-25,EUR,GBP,1.1108946444
2024-04-25,EUR,USD,0.8830044524
2024-04-26,EUR,EUR,1.0000000000
2024-04-26,EUR,GBP,1.1148548790
2024-04-26,EUR,USD,0.8785043617
2024-04-29,EUR,EUR,1.0000000000
2024-04-29,EUR,GBP,1.1129114052
2024-04-29,EUR,USD,0.8827187103
2024-04-30,EUR,EUR,1.0000000000
2024-04-30,EUR,GBP,1.1136070720
2024-04-30,EUR,USD,0.8818982741
2024-05-01,EUR,EUR,1.0000000000
2024-05-01,EUR,GBP,1.1161953684
2024-05-01,EUR,USD,0.8790839603
2024-05-02,EUR,EUR,1.0000000000
2024-05-02,EUR,GBP,1.1232608433
2024-05-02,EUR,USD,0.8741502509
2024-05-03,EUR,EUR,1.0000000000
2024-05-03,EUR,GBP,1.1199385750
2024-05-03,EUR,USD,0.8756439308
2024-05-06,EUR,EUR,1.0000000000
2024-05-06,EUR,GBP,1.1230243120
2024-05-06,EUR,USD,0.8730821258
2024-05-07,EUR,EUR,1.0000000000
2024-05-07,EUR,GBP,1.1362109415
2024-05-07,EUR,USD,0.8591351589
2024-05-08,EUR,EUR,1.0000000000
2024-05-08,EUR,GBP,1.1313551598
2024-05-08,EUR,USD,0.8601207857
2024-05-09,EUR,EUR,1.0000000000
2024-05-09,EUR,GBP,1.1385493635
2024-05-09,EUR,USD,0.8549600655
2024-05-10,EUR,EUR,1.0000000000
2024-05-10,EUR,GBP,1.1331098862
2024-05-10,EUR,USD,0.8602074504
2024-05-13,EUR,EUR,1.0000000000
2024-05-13,EUR,GBP,1.1239946898
2024-05-13,EUR,USD,0.8653081232
2024-05-14,EUR,EUR,1.0000000000
2024-05-14,EUR,GBP,1.1245323980
2024-05-14,EUR,USD,0.8612146313
2024-05-15,EUR,EUR,1.0000000000
2024-05-15,EUR,GBP,1.1281705131
2024-05-15,EUR,USD,0.8563556515
2024-05-16,EUR,EUR,1.0000000000
2024-05-16,EUR,GBP,1.1262821286
2024-05-16,EUR,USD,0.8600314410
2024-05-17,EUR,EUR,1.0000000000
2024-05-17,EUR,GBP,1.1248323511
2024-05-17,EUR,USD,0.8620638559
2024-05-20,EUR,EUR,1.0000000000
2024-05-20,EUR,GBP,1.1234998700
2024-05-20,EUR,USD,0.8656440339
2024-05-21,EUR,EUR,1.0000000000
2024-05-21,EUR,GBP,1.1293570379
2024-05-21,EUR,USD,0.8663444302
2024-05-22,EUR,EUR,1.0000000000
2024-05-22,EUR,GBP,1.1279787149
2024-05-22,EUR,USD,0.8681548125
2024-05-23,EUR,EUR,1.0000000000
2024-05-23,EUR,GBP,1.1273309876
2024-05-23,EUR,USD,0.8707589683
2024-05-24,EUR,EUR,1.0000000000
2024-05-24,EUR,GBP,1.1307138098
2024-05-24,EUR,USD,0.8734993727
2024-05-27,EUR,EUR,1.0000000000
2024-05-27,EUR,GBP,1.1329631753
2024-05-27,EUR,USD,0.8692845763
2024-05-28,EUR,EUR,1.0000000000
2024-05-28,EUR,GBP,1.1336636739
2024-05-28,EUR,USD,0.8679197209
2024-05-29,EUR,EUR,1.0000000000
2024-05-29,EUR,GBP,1.1335495207
2024-05-29,EUR,USD,0.8681956737
2024-05-30,EUR,EUR,1.0000000000
2024-05-30,EUR,GBP,1.1310202976
2024-05-30,EUR,USD,0.8745423460
2024-05-31,EUR,EUR,1.0000000000
2024-05-31,EUR,GBP,1.1317403288
2024-05-31,EUR,USD,0.8769280250
2024-06-03,EUR,EUR,1.0000000000
2024-06-03,EUR,GBP,1.1319150624
2024-06-03,EUR,USD,0.8755923684
2024-06-04,EUR,EUR,1.0000000000
2024-06-04,EUR,GBP,1.1253062341
2024-06-04,EUR,USD,0.8763512184
2024-06-05,EUR,EUR,1.0000000000
2024-06-05,EUR,GBP,1.1286328327
2024-06-05,EUR,USD,0.8776497918
2024-06-06,EUR,EUR,1.0000000000
2024-06-06,EUR,GBP,1.1237880938
2024-06-06,EUR,USD,0.8825028096
2024-06-07,EUR,EUR,1.0000000000
2024-06-07,EUR,GBP,1.1168283631
2024-06-07,EUR,USD,0.8864526701
2024-06-10,EUR,EUR,1.0000000000
2024-06-10,EUR,GBP,1.1151494857
2024-06-10,EUR,USD,0.8910495108
2024-06-11,EUR,EUR,1.0000000000
2024-06-11,EUR,GBP,1.1108247662
2024-06-11,EUR,USD,0.8871606276
2024-06-12,EUR,EUR,1.0000000000
2024-06-12,EUR,GBP,1.1133783985
2024-06-12,EUR,USD,0.8850535931
2024-06-13,EUR,EUR,1.0000000000
2024-06-13,EUR,GBP,1.1139494384
2024-06-13,EUR,USD,0.8816566618
2024-06-14,EUR,EUR,1.0000000000
2024-06-14,EUR,GBP,1.1150961368
2024-06-14,EUR,USD,0.8807878372
2024-06-17,EUR,EUR,1.0000000000
2024-06-17,EUR,GBP,1.1133309889
2024-06-17,EUR,USD,0.8807247614
2024-06-18,EUR,EUR,1.0000000000
2024-06-18,EUR,GBP,1.1043044112
2024-06-18,EUR,USD,0.8879055774
2024-06-19,EUR,EUR,1.0000000000
2024-06-19,EUR,GBP,1.0985260745
2024-06-19,EUR,USD,0.8975385529
2024-06-20,EUR,EUR,1.0000000000
2024-06-20,EUR,GBP,1.1015385463
2024-06-20,EUR,USD,0.8931921780
2024-06-21,EUR,EUR,1.0000000000
2024-06-21,EUR,GBP,1.1105867635
2024-06-21,EUR,USD,0.8870427017
2024-06-24,EUR,EUR,1.0000000000
2024-06-24,EUR,GBP,1.1086524730
2024-06-24,EUR,USD,0.8910772245
2024-06-25,EUR,EUR,1.0000000000
2024-06-25,EUR,GBP,1.1055413439
2024-06-25,EUR,USD,0.8992599583
2024-06-26,EUR,EUR,1.0000000000
2024-06-26,EUR,GBP,1.1037716544
2024-06-26,EUR,USD,0.9044041090
2024-06-27,EUR,EUR,1.0000000000
2024-06-27,EUR,GBP,1.1089485823
2024-06-27,EUR,USD,0.9009832950
2024-06-28,EUR,EUR,1.0000000000
2024-06-28,EUR,GBP,1.1130205377
2024-06-28,EUR,USD,0.9054139510
2024-07-01,EUR,EUR,1.0000000000
2024-07-01,EUR,GBP,1.1147988489
2024-07-01,EUR,USD,0.9091167706
2024-07-02,EUR,EUR,1.0000000000
2024-07-02,EUR,GBP,1.1252614922
2024-07-02,EUR,USD,0.9004334273
2024-07-03,EUR,EUR,1.0000000000
2024-07-03,EUR,GBP,1.1370595398
2024-07-03,EUR,USD,0.8915182636
2024-07-04,EUR,EUR,1.0000000000
2024-07-04,EUR,GBP,1.1435618814
2024-07-04,EUR,USD,0.8869274712
2024-07-05,EUR,EUR,1.0000000000
2024-07-05,EUR,GBP,1.1429059364
2024-07-05,EUR,USD,0.8825544260
2024-07-08,EUR,EUR,1.0000000000
2024-07-08,EUR,GBP,1.1490183989
2024-07-08,EUR,USD,0.8747781935
2024-07-09,EUR,EUR,1.0000000000
2024-07-09,EUR,GBP,1.1505925432
2024-07-09,EUR,USD,0.8640747342
2024-07-10,EUR,EUR,1.0000000000
2024-07-10,EUR,GBP,1.1544960553
2024-07-10,EUR,USD,0.8588768428
2024-07-11,EUR,EUR,1.0000000000
2024-07-11,EUR,GBP,1.1561444787
2024-07-11,EUR,USD,0.8650292125
2024-07-12,EUR,EUR,1.0000000000
2024-07-12,EUR,GBP,1.1565187082
2024-07-12,EUR,USD,0.8665445357
2024-07-15,EUR,EUR,1.0000000000
2024-07-15,EUR,GBP,1.1529368494
2024-07-15,EUR,USD,0.8699156555
2024-07-16,EUR,EUR,1.0000000000
2024-07-16,EUR,GBP,1.1572602258
2024-07-16,EUR,USD,0.8676684770
2024-07-17,EUR,EUR,1.0000000000
2024-07-17,EUR,GBP,1.1628610739
2024-07-17,EUR,USD,0.8616685850
2024-07-18,EUR,EUR,1.0000000000
2024-07-18,EUR,GBP,1.1603950406
2024-07-18,EUR,USD,0.8696422269
2024-07-19,EUR,EUR,1.0000000000
2024-07-19,EUR,GBP,1.1602693083
2024-07-19,EUR,USD,0.8692891386
2024-07-22,EUR,EUR,1.0000000000
2024-07-22,EUR,GBP,1.1507345841
2024-07-22,EUR,USD,0.8768230565
2024-07-23,EUR,EUR,1.0000000000
2024-07-23,EUR,GBP,1.1565113793
2024-07-23,EUR,USD,0.8748186012
2024-07-24,EUR,EUR,1.0000000000
2024-07-24,EUR,GBP,1.1499313331
2024-07-24,EUR,USD,0.8800734614
2024-07-25,EUR,EUR,1.0000000000
2024-07-25,EUR,GBP,1.1520511687
2024-07-25,EUR,USD,0.8773002589
2024-07-26,EUR,EUR,1.0000000000
2024-07-26,EUR,GBP,1.1482071238
2024-07-26,EUR,USD,0.8772550600
2024-07-29,EUR,EUR,1.0000000000
2024-07-29,EUR,GBP,1.1469562800
2024-07-29,EUR,USD,0.8751212783
2024-07-30,EUR,EUR,1.0000000000
2024-07-30,EUR,GBP,1.1555918510
2024-07-30,EUR,USD,0.8679519470
2024-07-31,EUR,EUR,1.0000000000
2024-07-31,EUR,GBP,1.1665649911
2024-07-31,EUR,USD,0.8638570611
2024-08-01,EUR,EUR,1.0000000000
2024-08-01,EUR,GBP,1.1585187643
2024-08-01,EUR,USD,0.8625233436
2024-08-02,EUR,EUR,1.0000000000
2024-08-02,EUR,GBP,1.1588732449
2024-08-02,EUR,USD,0.8658251923
2024-08-05,EUR,EUR,1.0000000000
2024-08-05,EUR,GBP,1.1562785475
2024-08-05,EUR,USD,0.8737868578
2024-08-06,EUR,EUR,1.0000000000
2024-08-06,EUR,GBP,1.1549870660
2024-08-06,EUR,USD,0.8787247335
2024-08-07,EUR,EUR,1.0000000000
2024-08-07,EUR,GBP,1.1562126118
2024-08-07,EUR,USD,0.8855835395
2024-08-08,EUR,EUR,1.0000000000
2024-08-08,EUR,GBP,1.1508645516
2024-08-08,EUR,USD,0.8919724296
2024-08-09,EUR,EUR,1.0000000000
2024-08-09,EUR,GBP,1.1462270786
2024-08-09,EUR,USD,0.8913858396
2024-08-12,EUR,EUR,1.0000000000
2024-08-12,EUR,GBP,1.1542267759
2024-08-12,EUR,USD,0.8856089108
2024-08-13,EUR,EUR,1.0000000000
2024-08-13,EUR,GBP,1.1547632343
2024-08-13,EUR,USD,0.8911376238
2024-08-14,EUR,EUR,1.0000000000
2024-08-14,EUR,GBP,1.1604753933
2024-08-14,EUR,USD,0.8931580789
2024-08-15,EUR,EUR,1.0000000000
2024-08-15,EUR,GBP,1.1567622604
2024-08-15,EUR,USD,0.8973189018
2024-08-16,EUR,EUR,1.0000000000
2024-08-16,EUR,GBP,1.1640875568
2024-08-16,EUR,USD,0.8942014566
2024-08-19,EUR,EUR,1.0000000000
2024-08-19,EUR,GBP,1.1590925316
2024-08-19,EUR,USD,0.8921236373
2024-08-20,EUR,EUR,1.0000000000
2024-08-20,EUR,GBP,1.1538152804
2024-08-20,EUR,USD,0.8905282368
2024-08-21,EUR,EUR,1.0000000000
2024-08-21,EUR,GBP,1.1476069166
2024-08-21,EUR,USD,0.8932247541
2024-08-22,EUR,EUR,1.0000000000
2024-08-22,EUR,GBP,1.1426468329
2024-08-22,EUR,USD,0.8967064636
2024-08-23,EUR,EUR,1.0000000000
2024-08-23,EUR,GBP,1.1432954715
2024-08-23,EUR,USD,0.8916456387
2024-08-26,EUR,EUR,1.0000000000
2024-08-26,EUR,GBP,1.1428279232
2024-08-26,EUR,USD,0.8874015581
2024-08-27,EUR,EUR,1.0000000000
2024-08-27,EUR,GBP,1.1504295002
2024-08-27,EUR,USD,0.8836646089
2024-08-28,EUR,EUR,1.0000000000
2024-08-28,EUR,GBP,1.1555148166
2024-08-28,EUR,USD,0.8794695823
2024-08-29,EUR,EUR,1.0000000000
2024-08-29,EUR,GBP,1.1578726680
2024-08-29,EUR,USD,0.8787522721
2024-08-30,EUR,EUR,1.0000000000
2024-08-30,EUR,GBP,1.1559556400
2024-08-30,EUR,USD,0.8809246450
2024-09-02,EUR,EUR,1.0000000000
2024-09-02,EUR,GBP,1.1497633987
2024-09-02,EUR,USD,0.8817689074
2024-09-03,EUR,EUR,1.0000000000
2024-09-03,EUR,GBP,1.1414305643
2024-09-03,EUR,USD,0.8846527104
2024-09-04,EUR,EUR,1.0000000000
2024-09-04,EUR,GBP,1.1417731108
2024-09-04,EUR,USD,0.8834536953
2024-09-05,EUR,EUR,1.0000000000
2024-09-05,EUR,GBP,1.1390600017
2024-09-05,EUR,USD,0.8879082801
2024-09-06,EUR,EUR,1.0000000000
2024-09-06,EUR,GBP,1.1246910356
2024-09-06,EUR,USD,0.8938502938
2024-09-09,EUR,EUR,1.0000000000
2024-09-09,EUR,GBP,1.1219883209
2024-09-09,EUR,USD,0.8984493607
2024-09-10,EUR,EUR,1.0000000000
2024-09-10,EUR,GBP,1.1201535649
2024-09-10,EUR,USD,0.9056439714
2024-09-11,EUR,EUR,1.0000000000
2024-09-11,EUR,GBP,1.1143701637
2024-09-11,EUR,USD,0.9053399107
2024-09-12,EUR,EUR,1.0000000000
2024-09-12,EUR,GBP,1.1220980884
2024-09-12,EUR,USD,0.8971842051
2024-09-13,EUR,EUR,1.0000000000
2024-09-13,EUR,GBP,1.1114867328
2024-09-13,EUR,USD,0.9064930032
2024-09-16,EUR,EUR,1.0000000000
2024-09-16,EUR,GBP,1.1072152255
2024-09-16,EUR,USD,0.9079858056
2024-09-17,EUR,EUR,1.0000000000
2024-09-17,EUR,GBP,1.1034858625
2024-09-17,EUR,USD,0.9106116803
2024-09-18,EUR,EUR,1.0000000000
2024-09-18,EUR,GBP,1.0998767191
2024-09-18,EUR,USD,0.9142668256
2024-09-19,EUR,EUR,1.0000000000
2024-09-19,EUR,GBP,1.1038633605
2024-09-19,EUR,USD,0.9185221092
2024-09-20,EUR,EUR,1.0000000000
2024-09-20,EUR,GBP,1.1101665549
2024-09-20,EUR,USD,0.9110076215
2024-09-23,EUR,EUR,1.0000000000
2024-09-23,EUR,GBP,1.1156011703
2024-09-23,EUR,USD,0.9112653189
2024-09-24,EUR,EUR,1.0000000000
2024-09-24,EUR,GBP,1.1165511939
2024-09-24,EUR,USD,0.9101881436
2024-09-25,EUR,EUR,1.0000000000
2024-09-25,EUR,GBP,1.1096608812
2024-09-25,EUR,USD,0.9113090631
2024-09-26,EUR,EUR,1.0000000000
2024-09-26,EUR,GBP,1.1000673633
2024-09-26,EUR,USD,0.9168401593
2024-09-27,EUR,EUR,1.0000000000
2024-09-27,EUR,GBP,1.0933252483
2024-09-27,EUR,USD,0.9163487671
2024-09-30,EUR,EUR,1.0000000000
2024-09-30,EUR,GBP,1.0945375811
2024-09-30,EUR,USD,0.9130617462
2024-10-01,EUR,EUR,1.0000000000
2024-10-01,EUR,GBP,1.0908770737
2024-10-01,EUR,USD,0.9098613230
2024-10-02,EUR,EUR,1.0000000000
2024-10-02,EUR,GBP,1.0957964564
2024-10-02,EUR,USD,0.9111687722
2024-10-03,EUR,EUR,1.0000000000
2024-10-03,EUR,GBP,1.0883236893
2024-10-03,EUR,USD,0.9119843828
2024-10-04,EUR,EUR,1.0000000000
2024-10-04,EUR,GBP,1.0942552511
2024-10-04,EUR,USD,0.9098585353
2024-10-07,EUR,EUR,1.0000000000
2024-10-07,EUR,GBP,1.0898068280
2024-10-07,EUR,USD,0.9058548013
2024-10-08,EUR,EUR,1.0000000000
2024-10-08,EUR,GBP,1.0909883042
2024-10-08,EUR,USD,0.9095939472
2024-10-09,EUR,EUR,1.0000000000
2024-10-09,EUR,GBP,1.0876265726
2024-10-09,EUR,USD,0.9098742307
2024-10-10,EUR,EUR,1.0000000000
2024-10-10,EUR,GBP,1.0890838343
2024-10-10,EUR,USD,0.9034362273
2024-10-11,EUR,EUR,1.0000000000
2024-10-11,EUR,GBP,1.0962765711
2024-10-11,EUR,USD,0.8933099605
2024-10-14,EUR,EUR,1.0000000000
2024-10-14,EUR,GBP,1.0930851207
2024-10-14,EUR,USD,0.8972662371
2024-10-15,EUR,EUR,1.0000000000
2024-10-15,EUR,GBP,1.0934126325
2024-10-15,EUR,USD,0.8854216037
2024-10-16,EUR,EUR,1.0000000000
2024-10-16,EUR,GBP,1.0915540108
2024-10-16,EUR,USD,0.8790930959
2024-10-17,EUR,EUR,1.0000000000
2024-10-17,EUR,GBP,1.0925881865
2024-10-17,EUR,USD,0.8833563436
2024-10-18,EUR,EUR,1.0000000000
2024-10-18,EUR,GBP,1.0868627877
2024-10-18,EUR,USD,0.8881145326
2024-10-21,EUR,EUR,1.0000000000
2024-10-21,EUR,GBP,1.0801446754
2024-10-21,EUR,USD,0.8926749390
2024-10-22,EUR,EUR,1.0000000000
2024-10-22,EUR,GBP,1.0735686170
2024-10-22,EUR,USD,0.8968919494
2024-10-23,EUR,EUR,1.0000000000
2024-10-23,EUR,GBP,1.0724724378
2024-10-23,EUR,USD,0.8925638799
2024-10-24,EUR,EUR,1.0000000000
2024-10-24,EUR,GBP,1.0671100660
2024-10-24,EUR,USD,0.8944301019
2024-10-25,EUR,EUR,1.0000000000
2024-10-25,EUR,GBP,1.0689365111
2024-10-25,EUR,USD,0.8917451093
2024-10-28,EUR,EUR,1.0000000000
2024-10-28,EUR,GBP,1.0668679535
2024-10-28,EUR,USD,0.8999297215
2024-10-29,EUR,EUR,1.0000000000
2024-10-29,EUR,GBP,1.0723339658
2024-10-29,EUR,USD,0.9036932184
2024-10-30,EUR,EUR,1.0000000000
2024-10-30,EUR,GBP,1.0800413897
2024-10-30,EUR,USD,0.8906008356
2024-10-31,EUR,EUR,1.0000000000
2024-10-31,EUR,GBP,1.0796439672
2024-10-31,EUR,USD,0.8871405877
2024-11-01,EUR,EUR,1.0000000000
2024-11-01,EUR,GBP,1.0887916752
2024-11-01,EUR,USD,0.8774729158
2024-11-04,EUR,EUR,1.0000000000
2024-11-04,EUR,GBP,1.0894408566
2024-11-04,EUR,USD,0.8734151104
2024-11-05,EUR,EUR,1.0000000000
2024-11-05,EUR,GBP,1.0843720751
2024-11-05,EUR,USD,0.8755565120
2024-11-06,EUR,EUR,1.0000000000
2024-11-06,EUR,GBP,1.0882051429
2024-11-06,EUR,USD,0.8701246900
2024-11-07,EUR,EUR,1.0000000000
2024-11-07,EUR,GBP,1.0923189169
2024-11-07,EUR,USD,0.8576148875
2024-11-08,EUR,EUR,1.0000000000
2024-11-08,EUR,GBP,1.0833850092
2024-11-08,EUR,USD,0.8631484185
2024-11-11,EUR,EUR,1.0000000000
2024-11-11,EUR,GBP,1.0788462080
2024-11-11,EUR,USD,0.8734932861
2024-11-12,EUR,EUR,1.0000000000
2024-11-12,EUR,GBP,1.0858408390
2024-11-12,EUR,USD,0.8743103129
2024-11-13,EUR,EUR,1.0000000000
2024-11-13,EUR,GBP,1.0869248919
2024-11-13,EUR,USD,0.8783421063
2024-11-14,EUR,EUR,1.0000000000
2024-11-14,EUR,GBP,1.0829469788
2024-11-14,EUR,USD,0.8761852650
2024-11-15,EUR,EUR,1.0000000000
2024-11-15,EUR,GBP,1.0806595310
2024-11-15,EUR,USD,0.8786096276
2024-11-18,EUR,EUR,1.0000000000
2024-11-18,EUR,GBP,1.0922022119
2024-11-18,EUR,USD,0.8771107446
2024-11-19,EUR,EUR,1.0000000000
2024-11-19,EUR,GBP,1.0992972273
2024-11-19,EUR,USD,0.8672035082
2024-11-20,EUR,EUR,1.0000000000
2024-11-20,EUR,GBP,1.0920697356
2024-11-20,EUR,USD,0.8702242196
2024-11-21,EUR,EUR,1.0000000000
2024-11-21,EUR,GBP,1.0932380992
2024-11-21,EUR,USD,0.8696620094
2024-11-22,EUR,EUR,1.0000000000
2024-11-22,EUR,GBP,1.0940631154
2024-11-22,EUR,USD,0.8736029920
2024-11-25,EUR,EUR,1.0000000000
2024-11-25,EUR,GBP,1.0844893618
2024-11-25,EUR,USD,0.8777092823
2024-11-26,EUR,EUR,1.0000000000
2024-11-26,EUR,GBP,1.0837529396
2024-11-26,EUR,USD,0.8695561343
2024-11-27,EUR,EUR,1.0000000000
2024-11-27,EUR,GBP,1.0793897163
2024-11-27,EUR,USD,0.8686416411
2024-11-28,EUR,EUR,1.0000000000
2024-11-28,EUR,GBP,1.0753598154
2024-11-28,EUR,USD,0.8704945537
2024-11-29,EUR,EUR,1.0000000000
2024-11-29,EUR,GBP,1.0776487182
2024-11-29,EUR,USD,0.8737363164
2024-12-02,EUR,EUR,1.0000000000
2024-12-02,EUR,GBP,1.0806849871
2024-12-02,EUR,USD,0.8794213170
2024-12-03,EUR,EUR,1.0000000000
2024-12-03,EUR,GBP,1.0763365031
2024-12-03,EUR,USD,0.8783816116
2024-12-04,EUR,EUR,1.0000000000
2024-12-04,EUR,GBP,1.0739431591
2024-12-04,EUR,USD,0.8892749481
2024-12-05,EUR,EUR,1.0000000000
2024-12-05,EUR,GBP,1.0694083348
2024-12-05,EUR,USD,0.8955243432
2024-12-06,EUR,EUR,1.0000000000
2024-12-06,EUR,GBP,1.0642005405
2024-12-06,EUR,USD,0.8974030175
2024-12-09,EUR,EUR,1.0000000000
2024-12-09,EUR,GBP,1.0666324323
2024-12-09,EUR,USD,0.9055570454
2024-12-10,EUR,EUR,1.0000000000
2024-12-10,EUR,GBP,1.0681857345
2024-12-10,EUR,USD,0.9028532491
2024-12-11,EUR,EUR,1.0000000000
2024-12-11,EUR,GBP,1.0711040149
2024-12-11,EUR,USD,0.8956087897
2024-12-12,EUR,EUR,1.0000000000
2024-12-12,EUR,GBP,1.0737069084
2024-12-12,EUR,USD,0.9016510382
2024-12-13,EUR,EUR,1.0000000000
2024-12-13,EUR,GBP,1.0750413748
2024-12-13,EUR,USD,0.9044194937
2024-12-16,EUR,EUR,1.0000000000
2024-12-16,EUR,GBP,1.0813112707
2024-12-16,EUR,USD,0.8963392112
2024-12-17,EUR,EUR,1.0000000000
2024-12-17,EUR,GBP,1.0820299819
2024-12-17,EUR,USD,0.8919479210
2024-12-18,EUR,EUR,1.0000000000
2024-12-18,EUR,GBP,1.0834332064
2024-12-18,EUR,USD,0.8896161139
2024-12-19,EUR,EUR,1.0000000000
2024-12-19,EUR,GBP,1.0779628847
2024-12-19,EUR,USD,0.8928599923
2024-12-20,EUR,EUR,1.0000000000
2024-12-20,EUR,GBP,1.0792564247
2024-12-20,EUR,USD,0.8928142515
2024-12-23,EUR,EUR,1.0000000000
2024-12-23,EUR,GBP,1.0758106165
2024-12-23,EUR,USD,0.8867933350
2024-12-24,EUR,EUR,1.0000000000
2024-12-24,EUR,GBP,1.0731263479
2024-12-24,EUR,USD,0.8882449677
2024-12-25,EUR,EUR,1.0000000000
2024-12-25,EUR,GBP,1.0780929931
2024-12-25,EUR,USD,0.8838240853
2024-12-26,EUR,EUR,1.0000000000
2024-12-26,EUR,GBP,1.0749988721
2024-12-26,EUR,USD,0.8800522192
2024-12-27,EUR,EUR,1.0000000000
2024-12-27,EUR,GBP,1.0703563725
2024-12-27,EUR,USD,0.8866596551
2024-12-30,EUR,EUR,1.0000000000
2024-12-30,EUR,GBP,1.0729789374
2024-12-30,EUR,USD,0.8843572206
2024-12-31,EUR,EUR,1.0000000000
2024-12-31,EUR,GBP,1.0794951573
2024-12-31,EUR,USD,0.8806679346
2025-01-01,EUR,EUR,1.0000000000
2025-01-01,EUR,GBP,1.0761224276
2025-01-01,EUR,USD,0.8837657568
2025-01-02,EUR,EUR,1.0000000000
2025-01-02,EUR,GBP,1.0701940924
2025-01-02,EUR,USD,0.8881537080
2025-01-03,EUR,EUR,1.0000000000
2025-01-03,EUR,GBP,1.0724921768
2025-01-03,EUR,USD,0.8881191230
2025-01-06,EUR,EUR,1.0000000000
2025-01-06,EUR,GBP,1.0856872440
2025-01-06,EUR,USD,0.8764118606
2025-01-07,EUR,EUR,1.0000000000
2025-01-07,EUR,GBP,1.0899819327
2025-01-07,EUR,USD,0.8737592035
2025-01-08,EUR,EUR,1.0000000000
2025-01-08,EUR,GBP,1.0892032701
2025-01-08,EUR,USD,0.8757674120
2025-01-09,EUR,EUR,1.0000000000
2025-01-09,EUR,GBP,1.0924022798
2025-01-09,EUR,USD,0.8764029492
2025-01-10,EUR,EUR,1.0000000000
2025-01-10,EUR,GBP,1.0952229337
2025-01-10,EUR,USD,0.8764373744
2025-01-13,EUR,EUR,1.0000000000
2025-01-13,EUR,GBP,1.0937357327
2025-01-13,EUR,USD,0.8734078205
2025-01-14,EUR,EUR,1.0000000000
2025-01-14,EUR,GBP,1.0976937988
2025-01-14,EUR,USD,0.8642505267
2025-01-15,EUR,EUR,1.0000000000
2025-01-15,EUR,GBP,1.1008428435
2025-01-15,EUR,USD,0.8676766695
2025-01-16,EUR,EUR,1.0000000000
2025-01-16,EUR,GBP,1.1115774548
2025-01-16,EUR,USD,0.8619320972
2025-01-17,EUR,EUR,1.0000000000
2025-01-17,EUR,GBP,1.1102773598
2025-01-17,EUR,USD,0.8624782546
2025-01-20,EUR,EUR,1.0000000000
2025-01-20,EUR,GBP,1.1152039292
2025-01-20,EUR,USD,0.8580204817
2025-01-21,EUR,EUR,1.0000000000
2025-01-21,EUR,GBP,1.1200560337
2025-01-21,EUR,USD,0.8567842534
2025-01-22,EUR,EUR,1.0000000000
2025-01-22,EUR,GBP,1.1171507067
2025-01-22,EUR,USD,0.8602792514
2025-01-23,EUR,EUR,1.0000000000
2025-01-23,EUR,GBP,1.1199151584
2025-01-23,EUR,USD,0.8599394248
2025-01-24,EUR,EUR,1.0000000000
2025-01-24,EUR,GBP,1.1235686546
2025-01-24,EUR,USD,0.8614491430
2025-01-27,EUR,EUR,1.0000000000
2025-01-27,EUR,GBP,1.1257509853
2025-01-27,EUR,USD,0.8589635161
2025-01-28,EUR,EUR,1.0000000000
2025-01-28,EUR,GBP,1.1245100948
2025-01-28,EUR,USD,0.8608029621
2025-01-29,EUR,EUR,1.0000000000
2025-01-29,EUR,GBP,1.1306646365
2025-01-29,EUR,USD,0.8520934812
2025-01-30,EUR,EUR,1.0000000000
2025-01-30,EUR,GBP,1.1324691027
2025-01-30,EUR,USD,0.8479032266
2025-01-31,EUR,EUR,1.0000000000
2025-01-31,EUR,GBP,1.1456571429
2025-01-31,EUR,USD,0.8376391489
2025-02-03,EUR,EUR,1.0000000000
2025-02-03,EUR,GBP,1.1432876479
2025-02-03,EUR,USD,0.8394247055
2025-02-04,EUR,EUR,1.0000000000
2025-02-04,EUR,GBP,1.1385678928
2025-02-04,EUR,USD,0.8431196638
2025-02-05,EUR,EUR,1.0000000000
2025-02-05,EUR,GBP,1.1362897045
2025-02-05,EUR,USD,0.8484826996
2025-02-06,EUR,EUR,1.0000000000
2025-02-06,EUR,GBP,1.1395784280
2025-02-06,EUR,USD,0.8475058038
2025-02-07,EUR,EUR,1.0000000000
2025-02-07,EUR,GBP,1.1380660261
2025-02-07,EUR,USD,0.8474976696
2025-02-10,EUR,EUR,1.0000000000
2025-02-10,EUR,GBP,1.1376291995
2025-02-10,EUR,USD,0.8457978312
2025-02-11,EUR,EUR,1.0000000000
2025-02-11,EUR,GBP,1.1349156960
2025-02-11,EUR,USD,0.8456263997
2025-02-12,EUR,EUR,1.0000000000
2025-02-12,EUR,GBP,1.1400853516
2025-02-12,EUR,USD,0.8445624975
2025-02-13,EUR,EUR,1.0000000000
2025-02-13,EUR,GBP,1.1440051791
2025-02-13,EUR,USD,0.8469774462
2025-02-14,EUR,EUR,1.0000000000
2025-02-14,EUR,GBP,1.1427242584
